Unnamed: 0,user_id,song_id,weight
0,703680,155818,301.98857950416215
1,801034,674816,2.392404510073821
3,975852,181501,39.117260571625906
4,563786,589532,0.02359797416338673
5,680731,173540,5.868019607143089
6,580347,467336,26.013561247485043
7,510457,683627,278.2428692821459
8,427619,139708,0.3652900145730184
9,582638,111351,159.83707295450023
10,677984,222168,0.3951731997671405
11,763494,116583,0.04481412749900693
12,565110,776827,0.025906414977838025
13,229032,576192,0.07316394633841757
14,789430,858686,0.49295278798536635
15,792900,697735,17.3857007229053
16,806119,720021,1.5673550792816104
17,185660,358492,10.387736667724777
18,703102,892846,152.1694303151788
19,886976,359964,0.005567998793996978
20,228705,744225,1.1353792541186494
21,685281,168036,0.12123257245376087
22,457281,676985,26.91129245187129
23,687507,79564,0.1621971693791395
24,976288,853711,29.39796190022333
25,834376,660710,16.94107896373753
26,652344,412048,34.158000240693084
27,567610,695522,23.559720724341194
28,757732,561824,138.62669134898425
29,880154,289302,223.41640713674028
30,87420,368515,0.12611705075295593
31,656073,500298,20.858105367696812
32,233136,230551,34.65612872906343
33,23425,168259,7.293975850647167
34,267531,712748,50.66132840654579
35,500785,600576,0.09027039686745418
36,464862,681692,0.07980387259365355
37,175764,731273,0.002200594798722483
38,485906,682351,4.463684745075438
39,564202,830738,201.83118970802437
40,39784,432562,3.4639025509727656e-05
41,708871,945506,0.12799879465815603
42,960886,124092,1767.620344186266
43,617317,481574,-4.152369933332199
44,432054,232504,0.08563017895006393
45,888088,178147,0.5633095456952195
46,827484,175115,1826.5029905065192
47,101403,810856,68.25248170417495
48,198599,930630,2.5416653168534773
49,184614,885751,1.3428536870050478
50,168685,991132,58.78505553519269
51,360936,181501,0.8974190532650906
52,594395,467336,-2.0621791006351127
53,960230,944806,1.3689774029159805
54,983077,453204,3.930711033420308
55,914527,19394,1.2210194885266847
56,134594,361613,389.7017156374874
57,257737,322436,0.9483744698286982
58,514611,742056,0.4120735491062043
59,90287,46897,1.1387721281043037
60,960206,155818,1.1470131064794824
61,196165,323222,0.24350362648292181
62,847891,545918,0.1293335702131339
63,927322,634974,17.5353541882951
64,728367,610392,0.3444554704491066
65,138760,354754,0.24367767340940785
66,383577,43041,0.9949055468635016
67,756469,203088,148.4543900193791
68,263144,419839,7.085960138397661
69,688290,810856,50.29861077704278
70,229999,173540,50.22021041917164
71,873523,71619,1.4323013011300214
72,826268,477242,0.6544426352767015
73,196767,405050,724.3542650250083
74,956139,429815,3.1265578959417164
75,853921,247498,0.06540452203521446
76,642482,209007,1.7899285584829174
77,192054,947232,18.320542673211428
78,991436,950081,1.5339897995075467
79,402936,359220,34.95483450565871
80,73483,343176,9.527247050773306
81,665395,696504,0.013132826121167744
82,94128,191805,0.42047992707352777
83,733443,784640,6.798314973455847e-05
84,145024,149616,0.04748650224988532
85,87420,357060,6.491824323653904
86,939428,443963,0.1586237263405743
87,845022,172970,0.03584445393792691
88,73989,442208,-84.4365986322499
89,748236,43055,36.015817829146144
90,961715,780093,0.0003661152793367698
91,789805,753436,2.0548347584558524
92,321379,361613,0.9084360192110004
93,298171,137151,0.00024322984452893946
94,473629,964047,443.0646315848244
95,961018,278805,0.47854186867312565
96,922821,845427,0.8893008366338289
97,746758,543648,0.06442546319573775
98,199796,923116,0.22142006377571444
99,567276,361613,328.26577239662953
100,787431,76576,0.019152074714205655
101,809388,421331,0.003124329871369479
102,956839,530632,0.14367416263072239
103,645071,272457,0.044357426311586734
104,497095,958530,22.19759866022639
105,303215,325011,0.8194914294598689
106,616654,166845,59.45048637595526
107,402769,429117,92.71990958009478
108,387838,789786,5.4112952070742075
109,280445,278805,10.166711237081376
110,921397,845427,1.082673794315382
111,5545,138995,1.1734226772042994e-05
112,269328,843807,0.3058011252416512
113,815960,358032,0.7562895134722577
114,581089,175115,318.9273494792059
115,258600,343176,132.86138758653283
116,826214,124092,1327.2057048492961
117,511970,378771,25.223770890056645
118,930675,569289,17.304207675885667
119,235465,677576,4.83773294197255
120,826533,665162,0.37887544212030194
121,63167,457602,0.00160990537154322
122,749492,122935,0.2493269470154202
123,115791,99737,2.0685289108564633
124,348711,494777,0.15268872608685966
125,457220,23763,17.395428564543504
126,87432,873790,0.015159830554100789
127,878123,935585,0.5088868491643942
128,749597,695522,99.6015244106075
129,155431,668467,31.397962367578206
130,843911,156463,84.1449626647772
131,733993,301921,0.016532624414092187
132,173252,259282,0.06781206093128982
133,304970,40691,42.65370783961155
134,667644,930577,0.004843138387230437
135,291936,218845,6.643941448746307e-05
136,853921,208721,0.10870040261056316
137,809698,172970,0.15824159036151522
138,212905,342381,0.6527333396463931
139,548651,879365,0.7594630298651376
140,40242,332403,0.04017760457703964
141,629589,440242,0.14272437079830272
142,572442,926341,6.549337985327401
143,862066,853711,6.876183994829356
144,690928,698415,55.112767067355996
145,880154,961450,5.464085769233408
146,838520,361613,42.01148080517202
147,950278,181501,106.47891383692884
148,705172,984203,2.4491705332270093
149,525454,282435,2384.836418432039
150,94085,697735,15.653177227632803
151,742254,887902,0.05808799098987124
152,204933,736860,1.164975894346321
153,418840,22989,0.03160685222911702
154,459393,302116,0.028665402999179277
155,387451,11502,4.949909794181036
156,127948,443525,1.384754853022792
157,162715,975724,1.66694234345211
158,233407,175115,1271.3936430440983
159,720908,172767,0.0889740074127609
160,738689,940986,5.763279036979471e-06
161,443869,159780,0.1402371386122372
162,965700,158396,0.8302808048884914
163,760280,430087,2.2333371651765397
164,535656,699356,0.439540296331497
165,545414,64135,5.467443440125256
166,706244,184702,0.2995721676521209
167,14468,530577,2.3382739629468947
168,473629,831838,145.7041063934513
169,927895,156463,91.22957309444416
170,321379,569772,0.0018222221266734316
171,714063,444328,78.52752505120648
172,413789,442208,237.8764513663552
173,328648,442180,100.62282038557758
174,844831,825117,2.3354774134221077
175,652162,530577,3.391873330084604
176,35301,581871,20.23432364784544
177,51309,200862,6.786698075108943
178,690928,622212,29.118842225570877
179,709789,569289,90.45041337763035
180,307077,853711,10.343012536138568
181,583366,322141,0.13261916833671114
182,770147,964615,0.10367472137817332
183,485327,530632,0.6378272217585627
184,390708,919754,0.1062555199062962
185,500243,580528,0.0025151596330171954
186,105101,155818,2.9822545520408945
187,592059,835492,0.0006319269137187557
188,35301,19394,21.476117967056567
189,609299,513102,0.34123852998206444
190,922821,222168,0.6103121024189107
191,606675,118072,0.0023098913476902
192,388163,576534,9.52530715569508
193,292139,795806,0.0006141938091818702
194,428585,203088,151.7718129886277
195,921538,866793,20.4293001451072
196,269980,545860,0.04869841702688916
197,739689,443963,0.010683919443461485
198,544870,62959,30.63803136960298
199,230844,30048,34.47557300141633
200,133694,429117,13.720035741038943
201,872098,65027,0.0060470879126089784
202,304321,88581,25.58272514984607
203,922821,670344,0.26254451536319456
204,602086,417921,0.1490957788637846
205,50241,929648,0.0013508115023786874
206,523601,940359,23.37487026444045
207,428998,477958,0.028266440740720957
208,386252,490812,0.11500817333781245
209,527585,530577,2.7772145571844846
210,672075,203088,5106.314799927285
211,549879,719852,0.030296946283340044
212,517910,853711,29.04894088999133
213,674938,923116,0.7181992227664618
214,379468,839768,0.8676496180334186
215,629329,359220,2.053397556311287
216,738689,139708,0.011553398848490052
217,836445,714905,108.52938299327185
218,728654,576534,1.6903982709865706
219,162306,839864,0.28863606325504737
220,677058,961450,17.133800067199708
221,696596,429815,124.08211768802909
222,865119,810856,92.39289708531852
223,702370,864193,0.6063113046412213
224,889386,342381,0.9003238073227022
225,12778,676985,2.199097371349257
226,748236,683627,32.71601265535741
227,146050,882140,0.2526452096598335
228,860559,343176,4.098542483206118
229,501724,103828,0.32995652839325496
230,629275,371227,0.050383079354454116
231,767243,810856,140.51076488564658
232,648669,720245,7.7471572999132645
233,873523,352427,3.010100547810445
234,411817,419839,2.6476328185211657
235,379357,528099,52.06608693563933
236,500846,156463,87.51172826074978
237,984969,107765,0.020571082899916784
238,31327,753436,2.3250365931624275
239,144919,59550,1.150270712283633
240,52441,825117,3.7933570186365544
241,17180,531167,561.0168485419389
242,113887,720245,768.0792643427127
243,798629,366172,30.715443855257053
244,180375,257446,1.2867426215171296
245,677984,998913,0.4430474000525768
246,991074,244124,1.7194921143013184
247,202511,404332,88.57224290631135
248,749597,817206,14.149900963209538
249,540926,146545,-9.210494903561047
250,754834,341932,0.00803535705390226
251,84252,558292,0.03188861632646938
252,680396,707607,78.82823516307076
254,208192,558834,18.293903547779045
255,899692,259282,0.8681984713517865
256,578454,685284,0.015958215224717777
257,759507,875661,0.025331914937581808
259,619310,337599,0.19628032366145612
260,685281,860465,0.024338319442408166
261,51230,697735,-3.5201603077606256
262,5545,964615,0.007576151961560646
263,46049,322436,7.810382896224943
264,560178,282435,2218.890160101568
265,865119,695522,61.0273451683795
266,478885,693469,43.809715259867765
267,197033,20822,3.701043753899919
268,519266,918042,1145.8124412494683
269,900442,768391,3.735186501688667
270,731718,257446,3.1958948233552493
271,703680,785196,50.97286974633118
272,779448,637840,0.129020056303109
273,366716,222168,0.04637310679579947
274,412878,853711,31.661374121836587
275,569729,947182,0.005497143979501231
276,213799,750287,0.3034160721584168
277,905328,289302,45.295795620877236
278,394550,969697,-58.151204943045805
279,10146,133019,6.973914044055789
280,914075,481574,60.049345053535355
281,25155,306419,7.66844229498082
282,837400,637196,-3.084042388148442e-05
283,212905,741090,-0.01174941106681836
284,485420,276693,0.35387223417051816
285,617317,550395,20.901003277773647
286,471115,628744,2.0603286101816198e-06
287,308024,417021,0.20184124260851957
288,368320,512900,1.5019434603802854e-05
289,901815,477242,71.48176591216536
290,704863,877336,13.287723979645252
291,780239,458201,1.104202981670976
292,233229,589663,0.13221791828312576
293,448583,590338,-0.0006350790702881608
294,465371,720021,1.050497614585519
295,479968,43965,0.0677640746153008
296,290643,2282,0.06981414426172967
297,473629,964047,443.0646315848244
298,287882,625262,-0.3470075187718486
299,751813,156463,129.84878119585142
300,12180,158427,0.00860532181051419
301,218067,720021,32.76212212094838
302,440649,683627,2.267332456183265
303,583366,290726,0.016182054619523663
304,154142,961450,170.1093605214855
305,257365,110225,40.08851827226924
306,425980,560212,0.14123587570371923
307,162306,952765,0.06831485538159997
308,717621,882140,0.018170762942189896
309,941366,615562,2.167553727212005
310,926638,442208,-385.996838392112
311,805478,203088,1046.948070687612
312,278830,332403,65.7635449391766
313,892315,176088,7.834332164572938
314,728654,172260,9.137241995619274
315,687395,357060,0.21356631884592164
316,23425,361613,723.5760411846276
317,996586,964047,12.863549404737645
318,13084,742056,0.06750996378835054
319,914075,617660,111.16147729825005
320,303215,416657,0.7564697651916794
321,30404,668067,0.013941403757997076
322,655693,956375,-1.0306594502760833
323,572295,457602,3.856639131035071e-06
324,388163,845658,110.00147050575937
325,275753,763239,0.000976822780729447
326,508803,173210,0.005820952865708952
327,320710,367555,1.4284436898966435
328,178036,632927,9.069278777251363
329,415534,78309,11.572268269565694
330,939109,357060,9.568724354783479
331,233713,668067,0.12226689594575832
332,616727,810856,2.3693028554154445
333,694983,617660,5.472649763967821
334,897835,252161,11.61545256568734
335,804132,412048,4.258266554771951
336,377658,332403,114.71309182887566
337,386404,30958,2.197232930829224
338,776400,86690,4.1813375812877585
339,133263,70231,2.306305450833946
340,909495,412048,5.514491924432971
341,527585,121800,0.034640790524833036
342,3028,92051,0.27813564064006635
343,91756,930630,0.2311827949121613
344,367802,20945,0.00040948235226376587
345,274002,720245,-7.634878680853802
346,943078,161791,30.93625550797723
347,16583,325011,0.17615509789198636
348,312559,660918,12.0295866100682
349,946410,306419,4.079237554088141
350,646566,88581,0.30866223193069714
351,958627,357060,4.16257039728558
352,798629,947232,86.22341615223311
353,198793,923116,0.7779167250715516
354,629573,116583,0.03952397736584714
355,535656,684955,0.1038041972484738
356,320505,62959,0.08519465016297674
357,325302,853711,136.19029428896727
358,139237,124092,71.42565363908585
359,226076,224759,3.2298210782337358
360,277770,442180,618.789953994608
361,919883,412048,118.13404654546004
362,202214,124092,2364.119123475901
363,385467,554209,9.036563239386224e-05
364,300804,685277,7.479836499130987
365,600619,611677,0.07927202336748385
366,430771,442180,838.3936882837469
367,921538,259282,45.880949652193365
368,733993,301921,0.016532624414092187
369,877276,831838,15.770527535452956
370,520152,368515,0.7202391599107648
371,29229,543648,0.486980657252567
372,980347,887902,0.7227656179256147
373,314971,14510,0.003944485858345105
374,872280,731343,15.689054369913846
376,13713,947232,24.009831505802048
377,88536,47251,0.07075387859560027
378,533032,442208,67.32230373265904
379,149845,453204,0.047535656563302324
380,461374,842353,0.7774881772756692
381,397925,352427,6.9401745238777846
382,748809,765421,17.17145543048449
383,196165,975724,3.0727304981001873
384,550427,247498,0.0466548969537318
385,198812,964047,1.0015157187896533
386,361930,807942,0.07179376364860623
387,675367,481574,-10.967727607959086
388,981277,175115,12.157745115229767
389,550269,461718,0.4152704104151418
390,872098,580997,0.20544312620672256
391,29341,714905,109.11423216112237
392,501468,809910,0.0009624075669981013
393,581813,853711,0.8599018617439569
394,687395,961450,0.1611062158784306
395,468276,92883,0.3632977181817527
396,623294,593407,4.816860071072897
397,515608,303318,0.008706122158138065
398,968421,880878,0.018302048139156216
399,52929,968746,0.2401395270023307
400,393604,432302,0.004528872245844452
401,494116,419839,1.233937241361393
402,52933,845427,0.2353181047596757
403,49766,324722,0.09048668266248272
404,751455,442208,52.508326798164504
405,711852,419839,-0.9917307987752739
406,5334,429815,436.55538602636716
407,652344,622212,0.8464744149545315
408,616467,77532,0.026711686884117285
409,400867,142649,-4.355241757019316e-05
410,584174,684955,0.2309021291442889
411,60438,680503,1.1769784385459696
412,30404,218845,0.0018440759883365289
413,809698,918042,66.7157494151336
414,950407,285685,22.359443743654214
415,290858,865701,1.0943681870860065
416,132102,720245,30.238974819004728
417,107122,810277,10.888792470487394
418,376613,95297,982.370420253564
419,52933,838567,0.01021842359668257
420,756469,85370,85.81678053486351
421,197117,837231,10.041243945859486
422,628474,143964,0.0021318501356649734
423,509031,62959,0.16782651916781843
425,648400,901795,0.5936551037332479
426,462373,918042,69.74754769746055
427,190171,720021,617.595419793089
428,438811,593896,2.5855416905059005
429,705897,163987,0.17452201549721305
430,886557,161470,4814.832664589416
431,948660,361613,79.98873990121177
432,428585,134783,20.720747577618486
433,154714,85370,91.79825950008629
434,381409,134783,3.974655712189825
435,466354,325011,1.520923481196278
436,510457,361613,971.2439823651374
437,729324,728573,0.20828745118884917
438,328887,892846,2.9688901737165714
439,983454,443963,0.061072491971788226
440,841967,155818,337.35687236683543
441,294105,558292,0.8613672082050147
442,688082,176088,0.9081838323825732
443,208530,520514,8.407178214830904e-07
444,5334,755701,-2.113838474376142
445,672617,904592,0.009077747322624062
446,445584,720245,480.05295610392506
447,98012,481574,3.6976259730666237
448,757732,429117,212.77132771702247
449,651842,404921,0.007187507552995678
450,179421,332403,647.7224733810556
451,696944,467336,-31.45362155697942
