Unnamed: 0,user_id,song_id,weight
0,703680,155818,530.3206408075064
1,801034,674816,530.8070902942156
3,975852,181501,542.280760790964
4,563786,589532,518.822384405398
5,680731,173540,573.0343041070546
6,580347,467336,3755.936484456992
7,510457,683627,2742.4299523183954
8,427619,139708,692.6904590739468
9,582638,111351,482.31364897338705
10,677984,222168,70.44162098539255
11,763494,116583,882.2151049052518
12,565110,776827,483.96568796241587
13,229032,576192,-155.5083526638818
14,789430,858686,-632.0601868714657
15,792900,697735,397.70728584294307
16,806119,720021,164.61780116829635
17,185660,358492,1478.208409105931
18,703102,892846,2521.940997392427
19,886976,359964,138.2324674122231
20,228705,744225,1058.3312428215845
21,685281,168036,295.0605888511782
22,457281,676985,1540.8620643286436
23,687507,79564,111.40424917101231
24,976288,853711,2121.0526335265413
25,834376,660710,1832.798759323655
26,652344,412048,553.8486586008896
27,567610,695522,935.3995377377353
28,757732,561824,1448.0937976417445
29,880154,289302,1863.2016643479901
30,87420,368515,78.07261025297703
31,656073,500298,1365.3883088426996
32,233136,230551,1305.0025541978316
33,23425,168259,721.9904919826927
34,267531,712748,1154.6174281174935
35,500785,600576,197.44144048192027
36,464862,681692,578.3786451099105
37,175764,731273,-330.17272860807327
38,485906,682351,4307.625067475664
39,564202,830738,922.7440836353321
40,39784,432562,-277.6061465294555
41,708871,945506,-8.620171580758907
42,960886,124092,2848.3847405273873
43,617317,481574,2000.9612602494808
44,432054,232504,439.42899863884594
45,888088,178147,-104.93608659677506
46,827484,175115,1357.711224210537
47,101403,810856,648.4509730646536
48,198599,930630,828.0413182974376
49,184614,885751,231.16730933917333
50,168685,991132,1059.0937815301909
51,360936,181501,-339.35273930203215
52,594395,467336,1961.1587111424099
53,960230,944806,583.5775601856849
54,983077,453204,-18.05409621028201
55,914527,19394,242.90300601610824
56,134594,361613,2638.4967227914376
57,257737,322436,-292.80160358762964
58,514611,742056,252.4723689910877
59,90287,46897,-305.3633525772889
60,960206,155818,9.868663963740403
61,196165,323222,-154.41257645899958
62,847891,545918,1208.6311964069716
63,927322,634974,1026.2914247649994
64,728367,610392,-154.12111807671232
65,138760,354754,-22.70782262131148
66,383577,43041,-36.393260956594986
67,756469,203088,1048.3325470837071
68,263144,419839,516.637209391228
69,688290,810856,602.1931977508775
70,229999,173540,829.2830756370654
71,873523,71619,195.39419942046507
72,826268,477242,194.07288158277836
73,196767,405050,2716.3863198030026
74,956139,429815,625.4052176473388
75,853921,247498,747.7763493991381
76,642482,209007,895.510821563526
77,192054,947232,630.8619512392002
78,991436,950081,4504.447988282716
79,402936,359220,992.6720607596578
80,73483,343176,-383.1584504743859
81,665395,696504,-534.6607357566377
82,94128,191805,1124.7695875295003
83,733443,784640,-126.17977822266204
84,145024,149616,953.2879812903179
85,87420,357060,134.8601330302185
86,939428,443963,1222.6272063261513
87,845022,172970,95.83178758313284
88,73989,442208,2708.529572428156
89,748236,43055,403.1166645791139
90,961715,780093,-229.7167096241923
91,789805,753436,168.68393282091375
92,321379,361613,1041.861545143936
93,298171,137151,-45.04603733861782
94,473629,964047,2072.731886599874
95,961018,278805,-336.2756266579048
96,922821,845427,1295.5477532227255
97,746758,543648,211.71307146651077
98,199796,923116,650.7783536602235
99,567276,361613,1736.818950205843
100,787431,76576,86.25356039924452
101,809388,421331,-172.57667928162817
102,956839,530632,879.9771702845203
103,645071,272457,436.88714221571814
104,497095,958530,29.96142245787945
105,303215,325011,580.4028417486957
106,616654,166845,1034.0597514211
107,402769,429117,261.10302325945617
108,387838,789786,917.2693078971013
109,280445,278805,488.4502423139597
110,921397,845427,235.341063004702
111,5545,138995,586.2801758130872
112,269328,843807,-360.55122233098
113,815960,358032,-637.3804952962537
114,581089,175115,410.07722637691944
115,258600,343176,736.120502841856
116,826214,124092,1705.6589383932508
117,511970,378771,-47.837501959517766
118,930675,569289,86.84139582586812
119,235465,677576,520.9429261837507
120,826533,665162,1184.6327109545687
121,63167,457602,522.910858130671
122,749492,122935,820.6407561149783
123,115791,99737,20.716817595607324
124,348711,494777,-812.7007673926645
125,457220,23763,2342.732756587794
126,87432,873790,-168.43996441310162
127,878123,935585,767.077816702585
128,749597,695522,2388.092500613008
129,155431,668467,820.7191194342919
130,843911,156463,-426.5838479028009
131,733993,301921,559.8259740421024
132,173252,259282,671.0117791761907
133,304970,40691,1809.969851166963
134,667644,930577,-284.561872577252
135,291936,218845,7.7441260351699555
136,853921,208721,1004.9816125292764
137,809698,172970,644.2936115929261
138,212905,342381,298.6623396355705
139,548651,879365,-754.7984787219716
140,40242,332403,-204.23679858100044
141,629589,440242,721.208310478459
142,572442,926341,-39.36985120359233
143,862066,853711,1619.7299146110051
144,690928,698415,626.6525439956342
145,880154,961450,1097.3537876149635
146,838520,361613,1232.2685514486052
147,950278,181501,705.1301253326941
148,705172,984203,246.91179215880015
149,525454,282435,2470.398995489337
150,94085,697735,865.3546144690304
151,742254,887902,235.60340893182808
152,204933,736860,267.3068125743831
153,418840,22989,-50.05987716575682
154,459393,302116,122.06745990941732
155,387451,11502,1851.742794123198
156,127948,443525,228.44248135662568
157,162715,975724,360.3652554388616
158,233407,175115,1581.963212960348
159,720908,172767,615.4513792064552
160,738689,940986,15.238847542565566
161,443869,159780,339.54113866735236
162,965700,158396,-209.79981205825493
163,760280,430087,2508.8578137349064
164,535656,699356,-367.8541963526056
165,545414,64135,803.3599173618998
166,706244,184702,-292.5014952091932
167,14468,530577,564.3847864741246
168,473629,831838,2049.297632596091
169,927895,156463,-50.02624248029632
170,321379,569772,-123.29575538278957
171,714063,444328,2659.4609638330394
172,413789,442208,2146.945597066864
173,328648,442180,1129.176798965827
174,844831,825117,1225.7028820329951
175,652162,530577,713.6955000315379
176,35301,581871,856.8914296893629
177,51309,200862,-179.32996140330818
178,690928,622212,687.1556324599749
179,709789,569289,1060.3744945719263
180,307077,853711,1563.1712520320675
181,583366,322141,212.7686980568719
182,770147,964615,24.054797918286653
183,485327,530632,348.5122184582538
184,390708,919754,211.1815436404103
185,500243,580528,168.9461353315411
186,105101,155818,650.0325943483648
187,592059,835492,1205.9939366436172
188,35301,19394,1165.11711620312
189,609299,513102,-42.376164125614935
190,922821,222168,1281.604112621778
191,606675,118072,882.0488218131046
192,388163,576534,-48.818690870293835
193,292139,795806,-40.44274261866353
194,428585,203088,996.3305988659885
195,921538,866793,1051.8643495229917
196,269980,545860,1157.7664586809233
197,739689,443963,516.1882548313181
198,544870,62959,1033.2721556340537
199,230844,30048,3653.357646365453
200,133694,429117,28.252275368803282
201,872098,65027,67.37130732173529
202,304321,88581,551.7629199363755
203,922821,670344,1360.670204215607
204,602086,417921,531.1948051247382
205,50241,929648,-126.5151847292458
206,523601,940359,1036.4800024209526
207,428998,477958,-445.37969628458245
208,386252,490812,1252.8076768819558
209,527585,530577,832.8747631967743
210,672075,203088,3875.121028191425
211,549879,719852,1083.6452427984855
212,517910,853711,1237.6954867121422
213,674938,923116,738.5503239002644
214,379468,839768,353.31490880510967
215,629329,359220,-145.30050929302604
216,738689,139708,-21.36261489369184
217,836445,714905,1432.541954392213
218,728654,576534,-165.14442691133195
219,162306,839864,425.5045946545038
220,677058,961450,3164.606297346496
221,696596,429815,427.3294335158464
222,865119,810856,1163.2550287584374
223,702370,864193,279.51582741964694
224,889386,342381,715.1046345415151
225,12778,676985,275.09407856629514
226,748236,683627,2088.1864698424415
227,146050,882140,2337.6026847757594
228,860559,343176,-116.50612622873477
229,501724,103828,299.09856128182855
230,629275,371227,-26.468152879533733
231,767243,810856,656.2210250814203
232,648669,720245,119.66286338211637
233,873523,352427,321.0442545063034
234,411817,419839,1153.3624267692267
235,379357,528099,1794.184247971319
236,500846,156463,67.17104538508137
237,984969,107765,118.25068533023432
238,31327,753436,577.1766150929329
239,144919,59550,286.2902286477443
240,52441,825117,449.95768767517046
241,17180,531167,3505.3229335235583
242,113887,720245,3992.190373267239
243,798629,366172,1976.1835960989204
244,180375,257446,1596.9719240209906
245,677984,998913,7.1112835822567035
246,991074,244124,291.713276137725
247,202511,404332,969.8889366474475
248,749597,817206,2118.9146080255723
249,540926,146545,524.6062108950487
250,754834,341932,561.3051210754186
251,84252,558292,-252.20457416611524
252,680396,707607,921.8305412736747
254,208192,558834,332.16262893368844
255,899692,259282,192.53634798638575
256,578454,685284,-83.712978649399
257,759507,875661,-630.1652867338669
259,619310,337599,-1.7762653540112012
260,685281,860465,-224.98940079416968
261,51230,697735,993.4019482132186
262,5545,964615,440.35469084764236
263,46049,322436,1029.5857379798688
264,560178,282435,4377.857740036844
265,865119,695522,1235.3338753955775
266,478885,693469,485.7294136579485
267,197033,20822,1494.8201726847096
268,519266,918042,7220.422334251078
269,900442,768391,1578.3606148339325
270,731718,257446,707.5273096192102
271,703680,785196,227.76722540556932
272,779448,637840,456.75370470322
273,366716,222168,545.5663392515008
274,412878,853711,1266.2900997561233
275,569729,947182,629.8461157002628
276,213799,750287,257.8705981039428
277,905328,289302,1571.6529531963986
278,394550,969697,5595.84985772127
279,10146,133019,-157.46617754680977
280,914075,481574,1868.238100617033
281,25155,306419,347.53664274969805
282,837400,637196,304.55039018096846
283,212905,741090,147.50693378727073
284,485420,276693,4040.753431016233
285,617317,550395,974.7491454540643
286,471115,628744,118.19956572912469
287,308024,417021,379.775766014693
288,368320,512900,407.4609643447524
289,901815,477242,1042.8751238466778
290,704863,877336,-16.734377380315777
291,780239,458201,364.5123787492496
292,233229,589663,572.0356107354951
293,448583,590338,1662.0777999302818
294,465371,720021,539.8636886728141
295,479968,43965,-231.9750892001083
296,290643,2282,619.923303481035
297,473629,964047,2072.731886599874
298,287882,625262,751.3999183255584
299,751813,156463,415.47444549982526
300,12180,158427,-249.504839563518
301,218067,720021,146.398497088444
302,440649,683627,1566.1206176918254
303,583366,290726,778.0043770716479
304,154142,961450,2272.215453885054
305,257365,110225,1632.821236384384
306,425980,560212,414.8801877221108
307,162306,952765,290.48817318392526
308,717621,882140,368.4752915560025
309,941366,615562,564.0376044610152
310,926638,442208,12887.06881522402
311,805478,203088,2136.9084949229346
312,278830,332403,103.07083985582747
313,892315,176088,79.40192451949802
314,728654,172260,339.91331941076015
315,687395,357060,-141.03024517059436
316,23425,361613,1655.8038811136248
317,996586,964047,565.8776660822075
318,13084,742056,-281.5945520453213
319,914075,617660,1715.5106908903965
320,303215,416657,949.7508797023263
321,30404,668067,917.3442922317004
322,655693,956375,2399.879919972779
323,572295,457602,132.9744606571796
324,388163,845658,389.57414124894416
325,275753,763239,320.2637387626596
